Class No,Rate
39798,0.0
39801,0.0
23945,0.0
25326,0.0
26724,0.0
26711,0.0
27978,0.0
28153,0.0
28154,0.0
30507,0.0
30565,0.0
10859,0.0
40824,0.0
39808,0.0
39809,0.0
39804,0.0
39805,0.0
39806,0.043478260869565216
39803,0.0
39807,0.08695652173913043
39810,0.0
17050,0.0
17125,0.0
17051,0.0
10826,0.0
18365,0.0
37249,0.0
37251,0.0
37253,0.0
37255,0.0
10860,8.458333333333334
21755,0.0
10871,16.083333333333332
21756,0.0
10861,1.0
21757,0.0
10862,1.0
21833,0.0
10863,0.625
35868,0.0
10864,1.0
27094,0.0
10865,0.7083333333333334
40284,0.0
10866,0.625
40414,0.0
10867,1.0
40915,0.0
17210,0.4583333333333333
20770,0.0
17211,0.20833333333333334
37250,0.0
10868,1.0
37252,0.0
10869,0.25
37254,0.0
10870,0.4583333333333333
37256,0.0
10872,1.0
37258,0.0
10873,1.0
37260,0.0
10874,1.0
37262,0.0
10875,1.0
37264,0.0
10876,0.8
37266,0.0
10877,1.0
37268,0.0
10878,1.0
37270,0.0
10879,1.0
37272,0.0
10880,0.9583333333333334
37274,0.0
10881,1.0
37276,0.0
10882,0.5416666666666666
37278,0.0
10883,0.3333333333333333
37280,0.0
10884,1.0
37213,0.0
19513,1.0
37215,0.0
20826,1.0
37217,0.0
20827,1.0
37219,0.0
21291,1.0
37221,0.0
22811,0.0
23852,0.0
24007,0.0
24753,0.0
24754,0.0
24757,0.0
24758,0.0
26598,0.0
26599,0.0
26864,0.0
26865,0.0
26964,0.0
36059,0.0
36060,0.0
36061,0.0
21949,0.0
21950,0.0
21951,0.0
15949,0.0
15982,0.0
16382,0.0
16383,0.0
10624,0.0
10625,0.0
28128,0.0
10606,0.0
17176,0.0
29824,0.0
29825,0.0
35596,0.0
35597,0.0
16794,1.0
37223,0.0
35599,0.0
37236,2.25
16835,0.0
37237,0.9166666666666666
34436,0.0
37238,0.9583333333333334
25968,0.0
37239,0.375
34431,0.0
35158,0.0
10627,0.0
16847,0.0
10628,0.0
10885,3.0416666666666665
37225,0.0
10886,1.0
37227,0.0
10887,1.0
37229,0.0
10888,0.9583333333333334
37231,0.0
17653,0.0
17654,0.0
17655,0.0
10620,0.0
30431,0.6666666666666666
22440,0.0
10629,0.0
24848,4.0
41110,0.0
24849,1.0
41111,0.0
24850,1.0
41112,0.0
24851,1.0
40685,0.0
24852,1.0
40687,0.0
10621,0.0
10622,0.0
10623,0.0
17157,0.0
17489,0.0
16795,1.0
28736,0.0
10630,0.0
37063,5.583333333333333
40688,0.0
37071,0.9583333333333334
40689,0.0
37073,1.0
40690,0.0
37074,1.0
40691,0.0
37075,0.5416666666666666
40692,0.0
37076,1.0
40693,0.0
37077,1.0
37203,0.0
17490,0.0
17491,0.0
17492,0.0
17493,0.0
17494,0.0
17495,0.0
17496,0.0
10890,6.208333333333333
34440,0.0
10891,1.0
35875,0.0
10892,1.0
10798,0.0
15913,1.0
27647,0.0
16796,1.0
14853,0.0
16797,1.0
23356,0.0
18015,1.0
18365,0.0
23963,0.0
19659,0.0
20336,0.0
21611,0.0
21612,0.0
22814,0.0
24005,0.0
30225,0.8
37204,0.0
17497,0.0
22578,1.0
37249,0.0
24763,0.0
24327,0.4444444444444444
26359,0.0
19086,5.291666666666667
37205,0.0
19105,1.0
37206,0.0
19106,0.9583333333333334
37176,0.0
19107,1.0
37178,0.0
24340,0.7083333333333334
37180,0.0
27737,1.0
37182,0.0
27738,0.5833333333333334
36633,0.0
26966,0.0
28090,0.0
35159,0.0
35160,0.0
35161,0.0
10631,0.0
10633,0.0
36330,0.7916666666666666
37251,0.0
26551,0.0
37593,0.20833333333333334
36634,0.0
10635,0.0
35133,0.625
37253,0.0
10648,0.0
36328,0.3333333333333333
36635,0.0
10636,0.0
10893,0.4583333333333333
36636,0.0
24620,0.2
36637,0.0
38247,0.125
36638,0.0
10649,0.0
37733,0.0
37734,0.0
37154,0.5
36639,0.0
10632,0.0
30430,0.20833333333333334
37255,0.0
10626,0.0
10889,0.16666666666666666
40872,0.0
23758,0.0
35952,0.20833333333333334
27192,0.0
22544,0.0
10895,0.3333333333333333
38280,0.0
38074,0.0
29196,0.5416666666666666
38298,0.0
16806,0.0
20803,0.6
38282,0.0
26326,0.16666666666666666
38287,0.0
39647,0.12
27247,0.0
27248,0.0
21531,0.0
22614,0.20833333333333334
37259,0.0
21609,0.0
29198,0.25
38292,0.0
38075,0.0
37158,0.20833333333333334
38279,0.0
22523,0.0
36731,1.0
38286,0.0
21978,0.2916666666666667
38284,0.0
38076,0.0
29061,0.84
38290,0.0
34774,0.0
22314,0.041666666666666664
38277,0.0
38077,0.0
10896,0.2916666666666667
38291,0.0
14420,0.0
17264,0.16666666666666666
38299,0.0
38078,0.0
22770,0.2916666666666667
38281,0.0
14425,0.0
10900,0.0
38285,0.0
39820,0.0
39829,0.0
39831,0.0
39834,0.0
39823,0.0
39822,0.0
39833,0.0
39819,0.0
39828,0.0
39830,0.0
39818,0.0
39826,0.0
39827,0.0
39824,0.0
39825,0.0
39836,0.0
39821,0.0
39832,0.0
39837,0.0
39835,0.0
14427,0.0
29155,0.0
25051,0.0
25052,0.0
14422,0.0
14418,0.0
14426,0.0
14421,0.0
14428,0.0
29035,0.0
17838,0.0
17364,0.0
18225,0.0
19314,0.0
21534,0.0
22907,0.0
26075,0.0
26074,0.0
26722,0.0
26985,0.0
34775,0.0
17309,0.0
38295,0.0
38080,0.0
10901,0.0
38283,0.0
39861,0.043478260869565216
39870,0.13043478260869565
39872,0.17391304347826086
39875,0.0
39864,0.0
39863,0.0
39874,0.0
39860,0.0
39869,0.0
39871,0.0
39859,0.043478260869565216
39867,0.08695652173913043
39868,0.0
39865,0.0
39866,0.0
39877,0.0
39862,0.0
39873,0.0
39878,0.0
39876,0.0
17848,0.0
35328,0.0
24281,0.0
27547,0.0
28395,0.0
38502,0.0
23417,0.0
30140,0.0
36074,0.0
21403,0.0
18822,0.0
38095,0.0
38096,0.0
38097,0.0
25209,0.0
38226,0.0
18738,0.0
38069,0.0
38071,0.0
38072,0.0
38073,0.0
10902,0.375
38852,0.0
19019,0.0
38853,0.0
26928,0.0
17334,0.0
29832,0.625
38854,0.0
19462,0.0
18366,0.7916666666666666
38855,0.0
20361,0.0
38856,0.0
20940,0.0
21132,0.0
35147,0.4
18385,0.0
14929,0.0
21992,0.5833333333333334
16724,0.0
22362,0.0
10903,0.0
26352,0.0
38166,0.0
25959,0.0
38167,0.0
22557,0.0
38168,0.0
11974,0.0
38169,0.0
11976,0.0
38170,0.0
11977,0.0
38171,0.0
11978,0.0
38172,0.0
11980,0.0
38173,0.0
40567,0.0
38174,0.0
40566,0.0
38175,0.0
40552,0.0
38176,0.0
40561,0.0
38177,0.0
40553,0.0
38178,0.0
40558,0.0
38179,0.0
40551,0.0
38180,0.0
40555,0.0
38181,0.0
40568,0.0
38182,0.0
40563,0.0
38183,0.0
40556,0.0
38184,0.0
40557,0.0
38185,0.0
40562,0.0
38186,0.0
40564,0.0
38187,0.0
40559,0.0
38188,0.0
40569,0.0
38190,0.0
40554,0.0
38191,0.0
40560,0.0
38192,0.0
40565,0.0
38193,0.0
28165,0.0
38194,0.0
18378,0.0
38195,0.0
28118,0.0
38189,0.0
28119,0.0
38659,0.0
28120,0.0
38660,0.0
28121,0.0
38661,0.0
19634,0.0
38662,0.0
26567,0.0
38663,0.0
40665,0.0
38664,0.0
22103,0.0
38665,0.0
29854,0.0
38666,0.0
23736,0.0
38667,0.0
11979,0.0
38668,0.0
19278,0.0
38658,0.0
38120,0.0
38669,0.0
10821,0.0
38670,0.0
15148,0.0
38671,0.0
15156,0.0
38672,0.0
16235,0.0
38673,0.0
15152,0.0
38674,0.0
15166,0.0
38675,0.0
15170,0.0
38676,0.0
15159,0.0
38677,0.0
15161,0.0
38678,0.0
15158,0.0
38679,0.0
15162,0.0
38680,0.0
15163,0.0
38681,0.0
15165,0.0
38682,0.0
15171,0.0
38683,0.0
15153,0.0
38684,0.0
15169,0.0
38685,0.0
15151,0.0
38686,0.0
15164,0.0
38687,0.0
15150,0.0
38688,0.0
15149,0.0
38689,0.0
15155,0.0
38690,0.0
15154,0.0
38691,0.041666666666666664
15160,0.0
38692,0.0
15168,0.0
38693,0.0
15157,0.0
38694,0.0
15167,0.0
38695,0.041666666666666664
16505,0.0
38696,0.0
18832,0.0
38697,0.0
18833,0.0
38698,0.0
18834,0.0
38699,0.0
18835,0.0
38700,0.0
19286,0.0
38701,0.0
19287,0.0
38702,0.0
21113,0.0
38703,0.0
22372,0.0
38704,0.0
24098,0.0
38705,0.0
23244,0.0
38706,0.0
23997,0.0
38707,0.0
26807,0.0
38708,0.0
31556,0.0
38709,0.0
31560,0.0
38710,0.0
10822,0.0
38711,0.0
15172,0.0
38712,0.0
15180,0.0
38713,0.0
16233,0.0
38714,0.0
15176,0.0
38715,0.0
15190,0.0
38716,0.0
15194,0.0
38717,0.0
15183,0.0
38718,0.0
15185,0.0
38719,0.0
15182,0.0
14930,0.0
14931,0.0
14932,0.0
14933,0.0
14934,0.0
14935,0.0
19943,0.0
21023,0.0
14936,0.0
14937,0.0
14938,0.0
21022,0.0
24051,0.0
14939,0.0
14940,0.0
14941,0.0
14942,0.0
14943,0.0
14944,0.0
14945,0.0
21859,0.0
14946,0.0
14947,0.0
14948,0.0
14949,0.0
14950,0.0
14951,0.0
14952,0.0
14953,0.0
14954,0.0
14955,0.0
14956,0.0
14957,0.0
14958,0.0
14959,0.0
25212,0.0
14960,0.0
14961,0.0
14962,0.0
14963,0.0
14964,0.0
14965,0.0
14966,0.0
14967,0.0
14968,0.0
14969,0.0
14970,0.0
14971,0.0
14972,0.0
14973,0.0
14974,0.0
14975,0.0
23190,0.0
14976,0.0
14977,0.0
23448,0.0
23449,0.0
14978,0.0
14979,0.0
14980,0.0
14981,0.0
14982,0.0
14983,0.0
14984,0.0
14985,0.0
14986,0.0
14987,0.0
14988,0.0
14989,0.0
14990,0.0
14991,0.0
14992,0.0
26160,0.0
17103,0.0
17104,0.0
27030,0.0
27031,0.0
16548,0.0
16913,0.0
16500,0.0
17105,0.0
17106,0.0
16578,0.0
17107,0.0
17108,0.0
28437,0.0
16584,0.0
16985,0.0
25271,0.0
16986,0.0
16987,0.0
17109,0.0
16988,0.0
10904,0.0
38857,0.0
38720,0.0
38858,0.0
38721,0.0
38859,0.0
38722,0.0
38860,0.0
38723,0.0
38861,0.0
38724,0.0
38862,0.0
38725,0.0
38863,0.0
38726,0.0
38864,0.0
38727,0.0
38865,0.0
38728,0.0
38866,0.0
38729,0.0
38867,0.0
38730,0.0
38868,0.0
38731,0.0
38869,0.0
38732,0.0
38870,0.0
38733,0.0
38871,0.0
38734,0.0
38872,0.0
38735,0.0
38873,0.0
38736,0.0
38874,0.0
38737,0.0
38875,0.0
38738,0.0
38876,0.0
38739,0.0
38877,0.0
38740,0.0
38878,0.0
38741,0.0
38879,0.0
38742,0.0
38880,0.0
38743,0.0
38886,0.0
38744,0.0
38887,0.0
38745,0.041666666666666664
38888,0.0
38746,0.0
38889,0.0
38747,0.0
38890,0.0
38748,0.0
38891,0.0
38749,0.0
38892,0.0
38750,0.0
38893,0.0
38751,0.0
38894,0.0
38752,0.0
38895,0.0
38753,0.0
38896,0.0
38754,0.0
38897,0.0
38755,0.0
38898,0.0
38756,0.0
38899,0.0
38757,0.0
38900,0.0
38758,0.0
38901,0.0
38759,0.0
38902,0.0
38760,0.0
38903,0.0
38761,0.0
38904,0.0
38762,0.0
38905,0.0
38763,0.0
38906,0.0
38764,0.0
38907,0.0
38765,0.0
38908,0.0
38766,0.0
38909,0.0
38767,0.0
38910,0.0
38768,0.0
38911,0.0
38769,0.0
38912,0.0
38770,0.0
38913,0.0
38771,0.0
38914,0.0
38772,0.0
38915,0.0
38773,0.0
38916,0.0
38774,0.0
38917,0.0
38775,0.0
38918,0.0
38776,0.0
38919,0.0
38777,0.0
38920,0.0
38778,0.0
38921,0.0
38779,0.0
38922,0.0
38780,0.0
38923,0.0
38781,0.0
38924,0.0
38782,0.0
38925,0.0
38783,0.0
38926,0.0
38784,0.0
38927,0.0
38785,0.0
38928,0.0
38786,0.0
38929,0.0
38787,0.0
38930,0.0
38788,0.0
38931,0.0
38789,0.0
38932,0.0
38790,0.0
38933,0.0
38791,0.0
18971,0.0
38792,0.0
16686,0.0
38793,0.0
18992,0.0
38794,0.0
30945,0.0
38795,0.0
30991,0.0
38796,0.0
15248,0.0
38797,0.0
16687,0.0
38798,0.0
15880,0.0
38799,0.0
15881,0.0
38800,0.0
15882,0.0
38801,0.0
20694,0.0
38802,0.0
20695,0.0
38803,0.0
20696,0.0
38804,0.0
24011,0.0
38805,0.0
20697,0.0
38806,0.0
19072,0.0
38807,0.0
25081,0.0
38808,0.0
24562,0.0
38809,0.0
11783,0.0
38810,0.0
20698,0.0
38812,0.0
23976,0.0
38813,0.0
23977,0.0
38814,0.0
36911,0.0
38815,0.0
11782,0.0
38816,0.0
11784,0.0
38817,0.0
39618,0.0
38818,0.0
39619,0.0
38819,0.0
39620,0.0
38820,0.0
39621,0.0
38821,0.0
39622,0.0
18825,0.0
19354,0.0
25224,0.0
21026,0.0
17390,0.0
16673,0.0
27019,0.0
27020,0.0
21110,0.0
21109,0.0
27018,0.0
31587,0.0
22322,0.0
16638,0.0
16204,0.0
15842,0.0
25230,0.0
27100,0.0
28725,0.0
17313,0.0
14855,0.0
14856,0.0
14857,0.0
14858,0.0
14859,0.0
14860,0.0
14861,0.0
14862,0.0
14863,0.0
14864,0.0
14865,0.0
14866,0.0
14867,0.0
14868,0.0
14869,0.0
14870,0.0
14871,0.0
14872,0.0
14873,0.0
14874,0.0
19350,0.0
14875,0.0
14876,0.0
14877,0.0
14878,0.0
14879,0.0
14880,0.0
14881,0.0
14882,0.0
14883,0.0
20344,0.0
14884,0.0
20930,0.0
14885,0.0
14886,0.0
14887,0.0
14888,0.0
14889,0.0
19744,0.0
14890,0.0
14891,0.0
14892,0.0
14893,0.0
14894,0.0
14895,0.0
14896,0.0
14897,0.0
14898,0.0
14899,0.0
14900,0.0
14901,0.0
14902,0.0
14903,0.0
14904,0.0
14905,0.0
14906,0.0
14907,0.0
14908,0.0
15768,0.0
14909,0.0
14910,0.0
14911,0.0
14912,0.0
14913,0.0
14914,0.0
19027,0.0
14915,0.0
14916,0.0
14917,0.0
14918,0.0
17726,0.0
14919,0.0
19358,0.0
14920,0.0
14921,0.0
14922,0.0
14923,0.0
14924,0.0
14925,0.0
14926,0.0
14927,0.0
14928,0.0
10905,0.0
15186,0.0
38822,0.0
15187,0.0
38823,0.0
15189,0.0
38824,0.0
15195,0.0
38825,0.0
15177,0.0
38826,0.0
15193,0.0
38827,0.0
15175,0.0
38828,0.0
15188,0.0
38829,0.0
15174,0.0
38830,0.0
15173,0.0
38831,0.0
15179,0.0
38832,0.0
15178,0.0
38833,0.0
15184,0.0
38834,0.0
15192,0.0
38835,0.0
15181,0.0
38836,0.0
15191,0.0
38837,0.0
16506,0.0
38838,0.0
18259,0.0
38839,0.0
18260,0.0
38840,0.0
18261,0.0
38841,0.0
18836,0.0
38842,0.0
18837,0.0
38843,0.0
19284,0.0
38844,0.0
19285,0.0
38845,0.0
21120,0.0
38846,0.0
22352,0.0
38847,0.0
24111,0.0
38848,0.0
23140,0.0
38849,0.0
24054,0.0
38850,0.0
25233,0.0
38851,0.0
31561,0.0
38852,0.0
25304,0.0
38853,0.0
27155,0.0
38854,0.0
28559,0.0
38855,0.0
10817,0.0
38856,0.0
28064,0.0
38857,0.0
10823,0.0
38858,0.0
15196,0.0
38859,0.0
15204,0.0
38860,0.0
16234,0.0
38861,0.041666666666666664
15200,0.0
38862,0.0
15214,0.0
38863,0.0
15218,0.0
38864,0.0
15207,0.0
38865,0.0
15209,0.0
38866,0.0
15206,0.0
38867,0.0
15210,0.0
38868,0.0
15211,0.0
38869,0.0
15213,0.0
38870,0.0
15219,0.0
38871,0.0
15201,0.0
38872,0.0
15217,0.0
38873,0.0
15199,0.0
38874,0.0
15212,0.0
38875,0.0
15198,0.0
38876,0.0
15197,0.0
38877,0.0
15203,0.0
38878,0.0
15202,0.0
38879,0.0
15208,0.0
38880,0.0
15216,0.0
38886,0.0
15205,0.0
38887,0.0
15215,0.0
38888,0.0
18278,0.0
38889,0.041666666666666664
18886,0.0
38890,0.0
20517,0.0
38891,0.0
18228,0.0
38892,0.0
18838,0.0
38893,0.0
18839,0.0
38894,0.0
19282,0.0
38895,0.0
19283,0.0
38896,0.0
20391,0.0
38897,0.0
21584,0.0
38898,0.0
25277,0.0
38899,0.0
24107,0.0
38900,0.0
28680,0.0
38901,0.0
23996,0.0
38902,0.0
24102,0.0
38903,0.0
25318,0.0
38904,0.0
25321,0.0
38905,0.0
26837,0.0
38906,0.0
28560,0.0
38907,0.0
30989,0.0
38908,0.08333333333333333
10992,0.0
38909,0.0
10995,0.0
38910,0.0
38300,0.0
38911,0.041666666666666664
39314,0.0
38912,0.0
38594,0.0
38913,0.0
39316,0.0
38914,0.08333333333333333
39315,0.0
38915,0.0
39313,0.0
38916,0.041666666666666664
39311,0.0
38917,0.041666666666666664
38304,0.0
38918,0.041666666666666664
38595,0.0
38919,0.0
38301,0.0
38920,0.0
38593,0.0
38921,0.0
38303,0.0
38922,0.0
38313,0.0
38923,0.0
38302,0.0
38924,0.0
39312,0.0
38925,0.0
20428,0.0
38926,0.0
38590,0.0
38927,0.0
38592,0.0
38928,0.0
38587,0.0
38929,0.0
38588,0.0
38930,0.0
38589,0.0
38931,0.0
38591,0.0
38932,0.0
10997,0.0
38933,0.0
40570,0.0
16989,0.0
16990,0.0
28445,0.0
28763,0.0
16991,0.0
16992,0.0
16993,0.0
16994,0.0
16995,0.0
19758,0.0
16996,0.0
16997,0.0
35249,0.0
28438,0.0
31382,0.0
31410,0.0
17289,0.0
29252,0.0
30967,0.0
29483,0.0
18058,0.0
11377,0.0
35330,0.0
20246,0.0
11376,0.0
11378,0.0
20449,0.0
11340,0.0
11342,0.0
34752,0.0
11341,0.0
10902,0.0
19019,0.0
29832,0.0
18366,0.0
20361,0.0
10904,0.0
38720,0.0
38721,0.0
38722,0.0
38723,0.0
38724,0.0
38725,0.0
38726,0.0
38727,0.0
38728,0.0
38729,0.0
38730,0.0
38731,0.0
38732,0.0
38733,0.0
38734,0.0
38735,0.0
38736,0.0
38737,0.0
38738,0.0
38739,0.0
38740,0.0
38741,0.0
38742,0.0
38743,0.0
38744,0.0
38745,0.0
38746,0.0
38747,0.0
38748,0.0
38749,0.0
38750,0.0
38751,0.0
38752,0.0
38753,0.0
38754,0.0
38755,0.0
38756,0.0
38757,0.0
38758,0.0
38759,0.0
38760,0.0
38761,0.0
38762,0.0
38763,0.0
38764,0.0
38765,0.0
38766,0.0
38767,0.0
38768,0.0
38769,0.0
38770,0.0
38771,0.0
38772,0.0
38773,0.0
38774,0.0
38775,0.0
38776,0.0
38777,0.0
38778,0.0
38779,0.0
38780,0.0
38781,0.0
38782,0.0
38783,0.0
38784,0.0
38785,0.0
38786,0.0
38787,0.0
38788,0.0
38789,0.0
38790,0.0
10913,0.3333333333333333
24065,0.0
10914,0.7083333333333334
24027,0.0
10915,0.72
24804,0.0
26292,0.4583333333333333
24138,0.0
36929,0.20833333333333334
25126,0.0
26366,0.0
18607,0.0
27340,0.0
27344,0.0
27341,0.0
10918,0.5
26627,0.0
17586,0.72
26628,0.0
18055,0.5833333333333334
27113,0.0
36930,0.08333333333333333
30734,0.0
27342,0.0
27343,0.0
30591,0.0
30592,0.0
18382,0.4583333333333333
26630,0.0
22014,0.0
27060,0.0
31148,0.0
29704,0.0
23788,0.125
26631,0.0
22015,0.0
36118,0.48
26629,0.0
22013,0.0
29920,0.20833333333333334
26632,0.0
22016,0.0
36119,0.16666666666666666
38528,0.0
13796,0.0
29921,0.20833333333333334
38527,0.0
13783,0.0
26418,0.5217391304347826
28024,1.0434782608695652
23673,0.0625
10971,0.0
10972,0.0
10973,0.0
37103,2.0
16738,0.0
16536,0.0
10259,3.25
29691,0.0
10260,1.0416666666666667
29692,0.0
10261,1.08
29694,0.0
10262,1.0833333333333333
26208,0.0
10974,0.0
10975,0.0
26391,0.0
27989,0.0
30209,0.8
16955,0.0
20266,0.48
16956,0.0
18018,0.48
16957,0.0
36928,1.8333333333333333
16958,0.0
24473,0.4583333333333333
16959,0.0
24474,0.5416666666666666
28432,0.0
22680,0.6
16217,0.0
36931,0.4583333333333333
16960,0.0
36932,0.48
25270,0.0
22681,0.8
16961,0.0
36933,0.48
28431,0.0
36934,0.48
16962,0.0
37638,0.8
16976,0.0
22932,0.5833333333333334
16975,0.0
24472,0.5833333333333334
16978,0.0
24604,0.8
28443,0.0
26499,0.3333333333333333
37143,0.0625
39111,0.0
39120,0.0
39112,0.0
39132,0.0
39110,0.0
39144,0.0
39108,0.0
39139,0.0
39116,0.0
39140,0.0
39107,0.0
39109,0.0
39100,0.0
39124,0.0
39106,0.0
39123,0.0
39134,0.0
39114,0.0
30482,1.1666666666666667
29690,0.0
16395,0.0
23671,0.09523809523809523
37492,0.14285714285714285
39105,0.0
39138,0.0
20704,0.5833333333333334
28762,0.0
39104,0.0
27877,0.041666666666666664
33181,0.0
37445,0.0
30216,0.125
33185,0.0
11688,0.0
27062,0.0
33182,0.0
37446,0.0
20244,0.72
40252,0.0
37581,0.72
35254,0.0
37582,0.72
24311,0.0
27365,0.0
27366,0.0
27367,0.0
13177,1.2
18607,0.0
30605,0.0
22846,3.32
27340,0.0
10656,0.0
36799,2.0
14527,0.0
36804,1.0
14528,0.0
36805,1.0
14529,0.0
16525,0.0
17079,0.0
25269,0.0
10906,3.0
14565,0.0
10907,1.0
21020,0.0
10908,0.7916666666666666
24047,0.0
10909,0.375
14566,0.0
29092,0.7916666666666666
14567,0.0
26517,0.0
26871,0.0
22552,0.0
22553,0.0
10668,0.0
30180,3.6666666666666665
14530,0.0
30181,0.6666666666666666
14531,0.0
30182,0.9166666666666666
14532,0.0
30183,1.0
14533,0.0
30184,1.0
14534,0.0
17080,0.0
28426,0.0
17081,0.0
17082,0.0
17083,0.0
35833,0.9166666666666666
14568,0.0
35407,0.0
35027,0.7916666666666666
14535,0.0
31098,0.0
37193,1.5
14569,0.0
35410,0.0
35832,0.375
14536,0.0
17084,0.0
23666,0.16666666666666666
14570,0.0
35581,0.0
35839,0.5833333333333334
14537,0.0
28441,0.0
29094,1.5
14571,0.0
29095,0.75
21853,0.0
29096,0.75
14572,0.0
17977,0.0
17288,0.0
28737,0.0
27790,1.5833333333333333
14538,0.0
27939,0.125
14539,0.0
27940,0.4166666666666667
14540,0.0
27941,1.0
14541,0.0
17085,0.0
17086,0.0
17087,0.0
17088,0.0
35841,1.0833333333333333
21854,0.0
35842,0.5833333333333334
14573,0.0
35843,0.5
14574,0.0
29830,0.0
31029,0.0
29319,0.0
39180,0.72
17511,0.0
40789,0.72
31251,0.0
17089,0.0
29199,1.8333333333333333
23152,0.0
29204,1.0
14575,0.0
29209,0.375
21855,0.0
30496,0.0
23193,0.0
19816,0.0
19759,0.0
17031,0.0
26267,4.416666666666667
14542,0.0
26411,0.375
19053,0.0
26412,0.7083333333333334
14543,0.0
26413,0.9583333333333334
14544,0.0
26414,0.7083333333333334
17512,0.0
26415,0.625
19352,0.0
26416,0.375
14545,0.0
27944,0.5833333333333334
14546,0.0
28535,0.08333333333333333
14547,0.0
30571,0.0
30573,0.0
24567,0.0
23836,0.0
22826,0.0
27974,0.0
30596,0.0
30879,0.0
28065,0.0
35846,1.4
14576,0.0
17090,0.0
37209,0.4
14548,0.0
30620,0.0
35848,1.0
14577,0.0
22288,0.0
27788,1.0
14549,0.0
35817,0.0
17721,0.0
37506,0.0
39585,0.391304347826087
24062,0.0
29128,2.0416666666666665
14550,0.0
29132,0.96
19355,0.0
29140,0.20833333333333334
14551,0.0
29144,0.5416666666666666
17722,0.0
35307,0.2916666666666667
17736,0.0
35408,0.0
35412,0.0
21380,0.0
21381,0.0
10669,0.0
37368,0.5833333333333334
14578,0.0
28428,0.0
35830,1.0
14552,0.0
35350,0.0
36906,1.0
14579,0.0
26898,0.0
36907,1.0
14553,0.0
19925,0.0
30117,0.6666666666666666
14580,0.0
31379,0.0
35829,0.9583333333333334
14554,0.0
10671,0.0
35831,1.2083333333333333
14581,0.0
31412,0.0
26268,3.2916666666666665
14555,0.0
35819,0.7916666666666666
14556,0.0
35820,0.8
14557,0.0
35821,0.8
14558,0.0
36172,0.8
14559,0.0
17205,0.0
17206,0.0
17311,0.0
14606,0.0
14607,0.0
36946,0.2916666666666667
21873,0.0
31497,0.0
35840,1.0
21670,0.0
14608,0.0
35838,1.2
14582,0.0
28780,0.0
37883,0.4
14560,0.0
14609,0.0
10910,0.6
14583,0.0
21016,0.0
39181,0.72
14561,0.0
18235,0.0
37115,0.625
14584,0.0
35405,0.0
36780,0.72
14562,0.0
14610,0.0
28122,1.0
19940,0.0
31114,1.0
14563,0.0
37604,0.84
14564,0.0
10665,0.0
10666,0.0
10667,0.0
35834,0.16666666666666666
14585,0.0
14612,0.0
29643,0.25
14587,0.0
19326,0.0
10911,0.0
14586,0.0
14613,0.0
10912,0.0
14588,0.0
14611,0.0
27876,0.16666666666666666
26918,0.0
15065,0.0
35845,0.42857142857142855
26915,0.0
35847,0.3333333333333333
26919,0.0
15057,0.0
37211,0.2
26916,0.0
15066,0.0
16951,0.0
26920,0.0
40684,0.0
41198,0.0
15058,0.0
15059,0.0
15060,0.0
17036,0.0
26917,0.0
15067,0.0
17018,0.0
26921,0.0
40217,0.05
40845,0.125
40859,0.125
40983,0.3333333333333333
15061,0.0
15062,0.0
15063,0.0
15064,0.0
21673,0.0
11101,0.7083333333333334
36197,0.0
11102,0.72
29246,0.0
11103,0.5416666666666666
11403,0.0
11104,0.72
11404,0.0
11105,0.20833333333333334
21990,0.0
36992,0.7083333333333334
24444,0.0
22645,0.0
23108,0.0
23625,0.0
24506,0.0
24719,0.0
24720,0.0
27926,0.48
27992,0.0
28321,0.0
27959,0.08333333333333333
13365,0.0
30022,0.0
22760,0.0
11405,0.0
11811,0.4166666666666667
13366,0.0
37386,0.0
11809,0.5416666666666666
11406,0.0
11810,0.7083333333333334
11407,0.0
37387,0.0
36253,0.0
11808,0.125
35172,0.0
30023,0.0
23676,0.72
21323,0.0
36259,0.0
11432,1.625
35173,0.0
11433,1.375
35174,0.0
11434,1.625
35175,0.0
11435,0.72
28996,0.0
11436,0.72
40791,0.0
11437,0.72
17843,0.0
11438,0.72
17854,0.0
27883,0.375
17856,0.0
30388,0.72
19239,0.0
30390,0.3333333333333333
21795,0.0
37043,0.16666666666666666
22044,0.0
36260,0.0
36261,0.0
27326,0.0
26133,0.0
31577,0.0
29735,0.0
18848,0.0
23662,0.0
36234,0.0
28096,0.0
18416,0.0
19078,1.375
26542,0.0
30375,1.8
21930,0.0
30376,0.4583333333333333
30320,0.0
30384,0.72
21172,0.0
30385,0.625
21173,0.0
30386,0.6666666666666666
13362,0.0
37018,0.72
13363,0.0
22455,0.0
22456,0.0
30256,0.0
17142,0.0
16336,0.0
17482,0.0
17483,0.0
30353,0.3333333333333333
21324,0.0
17484,0.0
35849,0.08333333333333333
29681,0.0
30024,0.0
30355,0.20833333333333334
22515,0.0
18616,0.0
11807,0.2916666666666667
28072,0.0
31266,0.0
15928,0.5416666666666666
24310,0.0
18615,0.0
11812,0.4166666666666667
35198,0.0
29187,0.0
26270,0.4166666666666667
29683,0.0
19606,0.0
11106,0.7083333333333334
35199,0.0
11107,0.72
13518,0.0
11108,0.4583333333333333
13367,0.0
11109,0.72
13368,0.0
11110,0.72
20314,0.0
36993,0.72
13371,0.0
36994,0.5833333333333334
13373,0.0
